epoch,train_loss,val_loss,train_aupr,val_aupr,train_auroc,val_auroc,lr
1,0.0033463606398128915,0.0033268147526862913,0.022913997135685975,0.014593427173176255,0.8546525791716244,0.8194092511994678,0.001
2,0.002899180098983685,0.0032458635149187186,0.029727577332592625,0.019503586515010204,0.8644661900464989,0.8255301151775416,0.001
3,0.0027915077823240765,0.0032665195389068842,0.03365679063540459,0.017575257732214893,0.872406433066405,0.8273917327061542,0.001
4,0.0027519686502880084,0.0032898434756460974,0.03748035226017129,0.020761799658118602,0.8764037031830368,0.8235741982560218,0.001
5,0.0027106562371851926,0.0032571857780252203,0.033390695241652044,0.014726666791649462,0.8798715103137094,0.8207796581279477,0.001
6,0.0026814191819114503,0.003241882344450971,0.040271865107327214,0.020586167604166514,0.8817981858649928,0.8304455997399202,0.001
7,0.0026623256143359993,0.003257909981104843,0.04212275773240552,0.021115761285175255,0.8848765227143502,0.8264545681355944,0.001
8,0.00265516909466125,0.0032211077582076776,0.04400562412055494,0.02028111462577426,0.8854524204655088,0.8305582595564047,0.001
9,0.0026485572783533705,0.0032188833954648706,0.042954219185640734,0.021838430163390026,0.8898942897408603,0.8310151250277096,0.001
10,0.002630214251663237,0.003200192336006449,0.043968272165142396,0.01970283051199332,0.8903751821450585,0.8322184397672066,0.001
11,0.002624331078904697,0.003274549101073808,0.045109700911315116,0.01632118307240719,0.890306444334624,0.8370262858771185,0.001
12,0.0026199747069086533,0.003246560716305747,0.045799602927131096,0.01799967685683941,0.8921994973275611,0.8298018086749407,0.001
13,0.0026119668239658264,0.003188530804226845,0.04434460741059264,0.020647858090713688,0.8936313293970324,0.8351238699893098,0.001
14,0.0026016454204391606,0.0032061533104069287,0.04853645906060201,0.020859259480047677,0.8963034367520873,0.8348811016079676,0.001
15,0.002597596722975589,0.003248876679878978,0.05033054582079825,0.01946828439613361,0.8961993581343075,0.8300225109411392,0.001
16,0.0025916398323613536,0.0032366171833554205,0.04963894754236512,0.01934723960980004,0.8968038456711813,0.8329509940327247,0.001
17,0.002585682217839564,0.0031937370519699677,0.05421343668336682,0.022871681548831204,0.8987572615394177,0.8332022320554754,0.001
18,0.0025726620124631792,0.003181604383600446,0.05074093040225306,0.02037796415278608,0.8984525736609652,0.8388890581943234,0.001
19,0.0025732426842524974,0.0032073876033559025,0.05208572969304319,0.0182494834862908,0.8976741917474191,0.8269502781210005,0.001
20,0.002571452965822821,0.003217645633692885,0.05335199227568402,0.02455226765248537,0.9015540852505544,0.8352875103257049,0.001
21,0.0025747186214294553,0.0032428905798626943,0.055882550352948736,0.02016577031583415,0.9007423171039957,0.831450712714783,0.001
22,0.002562692334740523,0.0032090130124833634,0.05370971012295238,0.023173326952169074,0.9008233375059913,0.8361998058267672,0.001
23,0.0025604593555539684,0.003219543969777625,0.053362843546763176,0.020630649836884573,0.9009148389446525,0.8391084573012593,0.001
24,0.0025587168381529966,0.003195054975262357,0.05810786756066746,0.02077798456078156,0.9065699826955077,0.8345746178554284,0.0005
25,0.002497999811540478,0.0032302128856944233,0.06293298076580889,0.01981594473406318,0.9099139438999351,0.8401928913817005,0.0005
26,0.0024973946849750858,0.0031958768035327944,0.06431653972803097,0.020764419847076363,0.9106560837258684,0.8403778935194537,0.0005
27,0.0024777996326235756,0.0032420343015529336,0.06481005032293713,0.021323288650860334,0.9125458753318787,0.8338832409199759,0.0005
28,0.002481358188757904,0.003222772752802185,0.06901948637024952,0.02138646026332214,0.9130326292207158,0.8367446104157297,0.0005
29,0.002479309399978482,0.003252633613856347,0.06675774831565343,0.021389015206099683,0.9138395682204665,0.8333131328750951,0.0005
30,0.00247166078878505,0.0032506755577911594,0.06797238331176744,0.020404637064231578,0.9119282232574109,0.8298108735866299,0.00025
31,0.0024354560083738926,0.0032887502183138917,0.07123901177540329,0.020985231722704355,0.9153888106410248,0.8321414675659784,0.00025
32,0.002433113950302155,0.003239482338490699,0.07265418772981172,0.02087937403593847,0.9163009469840819,0.8305770007384499,0.00025
33,0.002433587628819988,0.0032630141529820067,0.07474101056231888,0.019499004323838366,0.9169815765971172,0.8368032311313729,0.00025
34,0.0024237244074645685,0.0032745104232768476,0.0728792515112048,0.020853437119242785,0.9174330789534642,0.836550818656447,0.00025
35,0.00243663981058055,0.0032915801180376843,0.07831623418986555,0.02110483501544238,0.9187083771344822,0.8346413471175955,0.00025
