epoch,train_loss,val_loss,train_aupr,val_aupr,train_auroc,val_auroc,lr
1,0.0036422395265979647,0.0025314082108215184,0.025063419933351278,0.005199114606312258,0.8533546806381201,0.7929070037259408,0.001
2,0.003183568351287079,0.002484174597247033,0.03281468404271488,0.005981843309813803,0.8685828194969937,0.7965963724838314,0.001
3,0.00305017768945168,0.002519291189294944,0.03620684796403437,0.005584510260123675,0.87379681923982,0.8025669155220587,0.001
4,0.0029994083324968173,0.002445284628711067,0.04118014570984058,0.0058025190623965444,0.8742637261760628,0.8070674009134611,0.001
5,0.0029589193977466875,0.0025926488465312556,0.035881771065861226,0.005894175057285794,0.8804713765308763,0.8162526466547113,0.001
6,0.0029308648079796975,0.002470974594756305,0.04119573534193199,0.005654980971516192,0.8829578736523456,0.8073256159675481,0.001
7,0.002919380667018444,0.0027557165374503933,0.04416652956154198,0.005208436711723652,0.8857605677457866,0.8054518779316335,0.001
8,0.002900883068285353,0.0026628019784272444,0.04483923593555654,0.005623962439458803,0.887900617753411,0.8065440991770101,0.001
9,0.0028851894893406546,0.0024129066270582662,0.047169232768197955,0.006584436372968529,0.8907367762086429,0.8237198848179679,0.001
10,0.00286844361782671,0.0026023753864207045,0.04946193849651235,0.005422463784349338,0.8904672150676463,0.8084933510648498,0.001
11,0.0028607971670470116,0.0025449285920177813,0.051239434352652664,0.005866194797729194,0.8935593881907771,0.814454676387702,0.001
12,0.0028504136737472563,0.0024565184871443656,0.05219971216151049,0.005999288941035469,0.8930745845389993,0.8147939755974674,0.001
13,0.0028509062372199293,0.0024879071748226374,0.055960095546174905,0.005437181843539848,0.8963210441298871,0.8123564598714762,0.001
14,0.0028388749088328257,0.002523793593802615,0.05673610577241082,0.005770756808810722,0.8976899143512016,0.8114466964911556,0.001
15,0.0028293031686069336,0.002515062438404092,0.05704488005621624,0.005430378155610065,0.8988808816668006,0.8065922772790352,0.0005
16,0.002766940141801232,0.0025035731729262443,0.06833908712569361,0.005883142202338252,0.9048026334650845,0.8158919681642065,0.0005
17,0.0027639255565851794,0.0024722985146495213,0.07145108764877843,0.006042961735949287,0.906573057251617,0.8211541780465335,0.0005
18,0.0027504648139463073,0.0024980548631585654,0.06736281138121163,0.005709635684429684,0.9058668187724577,0.8055909318628859,0.0005
19,0.002745791753125292,0.0024745132568212373,0.0721924778798273,0.005655465034342297,0.908791301283526,0.8088199094611397,0.0005
20,0.0027382362309515246,0.0025286549685303236,0.07249935695661966,0.005833700502856259,0.9078748390351188,0.8183908418704763,0.0005
21,0.0027289183279717777,0.0025107117988666904,0.0754095393104193,0.005573384458571979,0.9099301509944318,0.8095669676014894,0.00025
22,0.0026939778889149162,0.0024622784202736944,0.0799552925378529,0.0058425384933826425,0.9122638418154245,0.8235320497318623,0.00025
23,0.002693828791036487,0.002513959091444444,0.07786151494713575,0.005627303788501991,0.9130007417179873,0.8190941892606711,0.00025
24,0.002672142193379516,0.002574517291567371,0.08269799625786665,0.005366751208396964,0.9134000549376156,0.8082980201378912,0.00025
