epoch,train_loss,val_loss,train_aupr,val_aupr,train_auroc,val_auroc,lr
1,0.0023943487980356893,0.004592546621634495,0.01394356033130825,0.015669124750856116,0.8512405136828811,0.7562701456135728,0.00016259805345098953
2,0.0021216943925543726,0.004681099713869315,0.022184332519348676,0.013824190137377276,0.8715359264129812,0.7480903528306392,0.00016259805345098953
3,0.002067662265239134,0.004581737524338631,0.027284217205340647,0.011570064329273905,0.8797206977805997,0.7570432210756091,0.00016259805345098953
4,0.00203699236818156,0.004528039244024616,0.03222496063987185,0.01729523272215586,0.8862024835461884,0.7617121617551595,0.00016259805345098953
5,0.00201148399842975,0.004450784037955723,0.0349692429222149,0.020140321983437806,0.8908380529615745,0.7519493049300962,0.00016259805345098953
6,0.0019922498083465336,0.004622357317891268,0.04023782153162781,0.013194409445136134,0.898503684026119,0.7414726183802323,0.00016259805345098953
7,0.0019754592504290375,0.004545241745469178,0.04259864003721972,0.014314878028678202,0.899625682087413,0.7554008282259442,0.00016259805345098953
8,0.0019570521189678307,0.004516468856281027,0.03987816376642237,0.014458057941466118,0.9018608349334297,0.7527924374518806,0.00016259805345098953
9,0.001943606272214441,0.004388680677205882,0.044749837954104026,0.017572349943089233,0.9066236136747119,0.7823516121950238,0.00016259805345098953
10,0.0019239509340206588,0.004539172278512609,0.04324918476107917,0.017654740641743803,0.9042973331815619,0.7640042806413043,0.00016259805345098953
11,0.0019190248800860358,0.004518025475645312,0.03905168589707872,0.013666347124298298,0.9061671759637013,0.7483598805075173,0.00016259805345098953
12,0.0018998551425418305,0.0044258394971333,0.043955213481666304,0.017054378398052305,0.9087266115729102,0.7614060587794405,0.00016259805345098953
13,0.0018947269517862043,0.004401377451850224,0.05472369202378875,0.01591328391481559,0.9122618264114141,0.7662237661808289,0.00016259805345098953
14,0.0018888571736255498,0.004676180489429898,0.05046062404569445,0.010888784394081667,0.9150476490839843,0.7429989044268082,0.00016259805345098953
15,0.0018745834650069923,0.004451777791060975,0.05975368883497148,0.02060029366619537,0.9167283737127119,0.7613670079856896,8.129902672549476e-05
16,0.0018294029506171613,0.004424281270499808,0.06973066744005024,0.01822190906683287,0.9241428867488852,0.7704846234628142,8.129902672549476e-05
17,0.001820076926855008,0.004618020345117422,0.07336452205634855,0.01313592775861723,0.9270657246906939,0.7585529960695587,8.129902672549476e-05
18,0.0018098716952073368,0.004648330512073054,0.07258313468512805,0.01184477884780477,0.9271052809914447,0.7520679924504737,8.129902672549476e-05
19,0.0018094275094140378,0.004585098962880392,0.07434783775693313,0.01359483300875344,0.9272232098756951,0.756190914270005,8.129902672549476e-05
20,0.001796521943225007,0.004493545097856665,0.08095947623831401,0.01751741617498022,0.9292305426099108,0.7778735726005606,8.129902672549476e-05
21,0.0017937636329988687,0.004571609269430318,0.08191327655508308,0.013219452520866594,0.9307630555917252,0.7594391235628897,4.064951336274738e-05
22,0.0017714770770343707,0.004642631682493847,0.08917530834309874,0.013509084768352123,0.9347297674671136,0.7534550360618912,4.064951336274738e-05
23,0.0017572557673614835,0.00464056416506856,0.08878214060056744,0.012403056438596162,0.9350725341624238,0.7499871988669264,4.064951336274738e-05
24,0.00175771764279711,0.004544849924124712,0.08962377514315005,0.014654124533534001,0.9345591684864929,0.765620582771464,4.064951336274738e-05
25,0.001749113967464851,0.00463203331811327,0.09374033969091514,0.013176895437658227,0.9362912320538784,0.7575972512352626,4.064951336274738e-05
26,0.0017462821840728638,0.004702831943117726,0.09273981714788662,0.012392767437980819,0.9366349820543436,0.7554868857328806,4.064951336274738e-05
27,0.0017468117826305175,0.004661142415660109,0.09217031090489812,0.01257360349252744,0.9364681361151053,0.761870301021931,2.032475668137369e-05
28,0.0017312317307465572,0.004674322063030515,0.10028054445801939,0.013009837688998934,0.9385746599963145,0.7566023238023413,2.032475668137369e-05
29,0.0017290829614137705,0.004733950437324767,0.10199752352729592,0.01212674458069507,0.9392189063173044,0.7547717401745442,2.032475668137369e-05
30,0.0017243828527023118,0.004695833374878387,0.10196038042465577,0.012718725372026545,0.9395156836443596,0.7540379824388193,2.032475668137369e-05
