epoch,train_loss,val_loss,train_aupr,val_aupr,train_auroc,val_auroc,lr
1,0.0025691873292111498,0.0025079807858476174,0.026045564531066014,0.006407774453936903,0.8690079079811903,0.8166613814506335,0.00016259805345098953
2,0.0023296136557278344,0.002624428637480676,0.03513709061109259,0.0050456854194203355,0.8775663660106225,0.7905792679946744,0.00016259805345098953
3,0.0022758936222905765,0.0023646067009997066,0.04791288319955862,0.010581160274714278,0.8883089506513933,0.845202959433575,0.00016259805345098953
4,0.0022319972611119132,0.0023631400768739496,0.04847313617396633,0.010685260090028214,0.8957782418394931,0.8502147095338405,0.00016259805345098953
5,0.002207197891401092,0.0024496893201643587,0.054481227862495846,0.009072341388880774,0.9002549369241228,0.8365615311269972,0.00016259805345098953
6,0.0021769331457360042,0.0024247559650812565,0.05466568095261453,0.0086260281303305,0.8983054638923116,0.8346431580570259,0.00016259805345098953
7,0.002170881133102756,0.0024087751030091773,0.06168483869434165,0.009285310625370977,0.9044542166453994,0.842360054043752,0.00016259805345098953
8,0.0021446425110962534,0.002342582159196343,0.06111966308146619,0.012149224553001254,0.907212669970806,0.8504420325306628,0.00016259805345098953
9,0.00213879750693496,0.0023440241252889894,0.06630087689961675,0.011569016706480596,0.9100147407432169,0.8528384651289402,0.00016259805345098953
10,0.002123178445475101,0.0024854295130646675,0.06220034848376599,0.0076790009306406184,0.9119127369323827,0.8117713113626149,0.00016259805345098953
11,0.0021142204747424125,0.002486051397305476,0.06780828791116171,0.008225210616034465,0.9160419120918388,0.8297547723523195,0.00016259805345098953
12,0.0020933902326922336,0.0023962892149917516,0.07312202722764766,0.010633784612611644,0.9167477994792392,0.8346187901058896,0.00016259805345098953
13,0.0020845781646387615,0.002373331344607864,0.07541238919068242,0.01212183520248507,0.9192695375361095,0.8411198322983489,0.00016259805345098953
14,0.0020715994139677324,0.002429734471267212,0.07658033335232896,0.01143571039750954,0.9201834135350099,0.8306467978941059,8.129902672549476e-05
15,0.002019722689992292,0.0023751702347494857,0.0918527752952694,0.011073931421842985,0.9277036444540869,0.843915702345762,8.129902672549476e-05
16,0.002010311675544261,0.0024094860796074506,0.09411674238520443,0.010686858616455243,0.9295730131288511,0.8432575998333687,8.129902672549476e-05
17,0.001998021469052209,0.0023960192289409414,0.09437065563591096,0.01077887688904144,0.9294002199012561,0.8481974653877125,8.129902672549476e-05
18,0.001993145817141465,0.00246687595269471,0.09487903360226345,0.009143395579588418,0.931443607412789,0.829805506058569,8.129902672549476e-05
19,0.0019823869140499855,0.0024406301762374552,0.09908074158961315,0.010369394963589578,0.9322827862260505,0.832347828898863,8.129902672549476e-05
20,0.001976890517316199,0.002391738018202336,0.10189737147208369,0.011235636750754998,0.9330867654432596,0.8435517805130698,4.064951336274738e-05
21,0.0019490367766835958,0.002406904922525902,0.10905953254020076,0.012240523750054232,0.9363864443219628,0.836354938379536,4.064951336274738e-05
22,0.0019371160797737863,0.002438851046727255,0.11175922575404365,0.010088085107178176,0.9380570236838339,0.8316729836567867,4.064951336274738e-05
23,0.0019345654324319033,0.002442130933636793,0.11561150504520853,0.0108152892492433,0.9376842156913416,0.8316160967951719,4.064951336274738e-05
24,0.0019317790956429868,0.002477079880329889,0.11689673318316843,0.009629679324697707,0.9391248414758305,0.8326007816177543,4.064951336274738e-05
25,0.001922803108050203,0.0024664476525750392,0.11339351006724964,0.009326740393275383,0.9391560950441324,0.8329288663250635,4.064951336274738e-05
26,0.0019201114772852378,0.0024658614173155105,0.12196181006575382,0.00950667475331721,0.9401926186551817,0.8326878276355554,2.032475668137369e-05
27,0.0019046096717062625,0.002521991452429319,0.1221096182954673,0.00877453246432024,0.9411129232398139,0.8226204262992582,2.032475668137369e-05
28,0.0018997702095525446,0.002491899566926687,0.12428022312507271,0.009127194311961772,0.9425021461142753,0.8307268515979886,2.032475668137369e-05
29,0.0019004275200330348,0.0024515464380478564,0.12578466627506685,0.00976544175036289,0.942076441408238,0.8365980577778418,2.032475668137369e-05
30,0.0018899083994085464,0.0024770282054290727,0.12727971500899343,0.009762287113921431,0.94327768362308,0.8296806331996835,2.032475668137369e-05
31,0.0018902223390981313,0.0025088683231179903,0.12733300775105494,0.009335253257281542,0.9433670431682724,0.8274261700520149,2.032475668137369e-05
32,0.0018888995386785869,0.0024851213085771936,0.1274249545667406,0.009903050508011905,0.9436503655340539,0.8288125287318283,1.0162378340686846e-05
33,0.001886085949929283,0.0025159974605940983,0.1286009398186783,0.009206262999791728,0.9440917284896122,0.8240876272897872,1.0162378340686846e-05
34,0.001885516300188478,0.0024797823462439222,0.13237613679322002,0.00954221820202522,0.9447153596469933,0.8316893806127044,1.0162378340686846e-05
35,0.001880660317857676,0.0024919485831318435,0.13103168015551864,0.009533852960134932,0.9444581154405172,0.8313200881652734,1.0162378340686846e-05
36,0.0018775127085579432,0.002508588402285103,0.13140815505256317,0.009366780850907327,0.944746170562605,0.8262173793440746,1.0162378340686846e-05
