epoch,train_loss,val_loss,train_aupr,val_aupr,train_auroc,val_auroc,lr
1,0.002434185018603173,0.0022153959968240033,0.01902590447163005,0.005331381846783089,0.8618630049054572,0.7589001013784652,0.00016259805345098953
2,0.0021982156233861442,0.00216145675106683,0.021415210891075728,0.006401301102546806,0.8697152721142034,0.7680564921633223,0.00016259805345098953
3,0.002156257403625754,0.0021801339183765626,0.026948368033461925,0.00662666049529992,0.8815692136928557,0.7721559352380137,0.00016259805345098953
4,0.0021152979732173838,0.00209280649165488,0.02965117113180251,0.008302524162294754,0.8893628866606986,0.7933584674027685,0.00016259805345098953
5,0.0021017889166558123,0.0021153275365475106,0.028629955236168382,0.0062705615080682914,0.8887965336419495,0.7865849247597274,0.00016259805345098953
6,0.0020810472768250775,0.0020867850164481717,0.034913531566691504,0.008692929158066158,0.8901519556082129,0.8020178906295446,0.00016259805345098953
7,0.0020651186243084664,0.002116716575525583,0.03443323206284438,0.007034358046076923,0.8977217228091489,0.7928096024235229,0.00016259805345098953
8,0.0020485117893085008,0.002096747860972327,0.041225364281069335,0.00624306138629774,0.9007619926753949,0.7977970767588836,0.00016259805345098953
9,0.0020308843157551223,0.0020334127805715758,0.04279456274060527,0.008120136565088481,0.8986297578707998,0.8155739487159295,0.00016259805345098953
10,0.002020711440426487,0.002118855772230473,0.03712291449536878,0.00589360177297542,0.9042156877013942,0.799347464744389,0.00016259805345098953
11,0.002002335863581085,0.0020895685827360287,0.04203056134644596,0.010752938296508778,0.9044015475268186,0.8039284489459411,0.00016259805345098953
12,0.0019935192781586337,0.0020399934467054087,0.05139868815114555,0.008707085892633514,0.9109779975126625,0.8176466883723366,0.00016259805345098953
13,0.00198045753497515,0.002029361967519006,0.05416779454115164,0.009051169180873456,0.9133778135799782,0.8212911770515386,0.00016259805345098953
14,0.00196718190146738,0.0020443838409013987,0.05233980609639186,0.008760434192573326,0.9137403377503884,0.8134719436535687,0.00016259805345098953
15,0.0019568581003825054,0.0020391813396052013,0.06352872859348513,0.00960616177062247,0.9175390089302634,0.817429758772239,0.00016259805345098953
16,0.0019464765601293298,0.0020597016263032317,0.06385730913948051,0.0084977081410144,0.9149923268816674,0.8103343422366198,0.00016259805345098953
17,0.0019421818228994789,0.0020770443433963345,0.06601565961587037,0.007569657666835512,0.9204163456356733,0.8095772672747268,0.00016259805345098953
18,0.0019280546818886862,0.0020809491045982063,0.06909791335018586,0.008162702167209542,0.9239975348634921,0.810638916144867,0.00016259805345098953
19,0.0019220907969380724,0.002101061156391161,0.06506231055679414,0.008372287093563599,0.9241157744466223,0.8055952731936153,8.129902672549476e-05
20,0.0018727821211297242,0.002072708113966942,0.08393483353167927,0.009308463886094392,0.9312352824664252,0.816383559119776,8.129902672549476e-05
21,0.0018638321424440326,0.002105380962301956,0.08011122729682689,0.007854369229373272,0.9309864069705327,0.8049748815266287,8.129902672549476e-05
22,0.0018615050534723982,0.002096555531390906,0.08580565585619537,0.007762737791749067,0.9318437336389406,0.8097857456311982,8.129902672549476e-05
23,0.0018467421243184038,0.002101069301083669,0.09137587963404485,0.00811721171974388,0.9356197062884826,0.8090955539835264,8.129902672549476e-05
24,0.0018407012425846506,0.0020723153009080267,0.09044452759900423,0.008549938278669301,0.934314023144877,0.8178224909498271,8.129902672549476e-05
25,0.001839633050059583,0.0020711466448104865,0.0972248772952298,0.008253303797616143,0.9361311409191965,0.8139680048170367,4.064951336274738e-05
26,0.0018140659821421403,0.002103259585390994,0.10285691216166766,0.007915206084294505,0.9392020901503693,0.8101240840046933,4.064951336274738e-05
