epoch,train_loss,val_loss,train_aupr,val_aupr,train_auroc,val_auroc,lr
1,0.003605827973580275,0.0016222956007330928,0.020956779334207858,0.0032089497619114454,0.8490392260182221,0.815484402796093,0.001
2,0.0031678346319935755,0.0015979644057555848,0.031343494954249776,0.003435132532776503,0.8660267669336796,0.8196655515772467,0.001
3,0.0030404224044573366,0.001587712357918432,0.036480289873401996,0.004195824119469479,0.8750427118697418,0.8363466276738971,0.001
4,0.003003836986963472,0.0015938984157938879,0.0370609582158714,0.0037372987947906166,0.877613182343848,0.8309556638847142,0.001
5,0.0029591102444699747,0.0015634070490588715,0.0402603322227446,0.004431224314410318,0.8815636521484826,0.8374888657381105,0.001
6,0.002938015610796635,0.0015658165489691512,0.04134144852442003,0.004876418623541492,0.8816085403075998,0.8334717787594421,0.001
7,0.002918218363195344,0.0016084659861540442,0.04547800706615168,0.004496578965267153,0.8845752200351734,0.832670686394734,0.001
8,0.0029024878118765027,0.0016807891633197083,0.047248908180704194,0.0036964297176215405,0.8893501385802304,0.8283351539819243,0.001
9,0.0028918309827978455,0.001600981667174952,0.045622847388979336,0.004443385835918106,0.8866761156758661,0.8315849457986637,0.001
10,0.0028775485685256443,0.001701370836802763,0.05074825805087539,0.0036780906790095883,0.8922047544802076,0.8287975365602179,0.001
11,0.0028691222092212232,0.0015797270486105437,0.05220938656476829,0.0040269586421685,0.8913186093736998,0.8336724796633125,0.0005
12,0.0028101079635072567,0.0016281413390278664,0.058130457099023314,0.003719340147792036,0.8990755916099209,0.8236945954841525,0.0005
13,0.0027926965808333553,0.0016583278265972893,0.061080020270942906,0.0039294272540304435,0.9005182985187509,0.8308846600739159,0.0005
14,0.0027832253894774857,0.001662013282231665,0.06184331279875053,0.0041542170888812305,0.901460812008628,0.8379737914260853,0.0005
15,0.002783640144763689,0.0015929048697644298,0.06191998629144343,0.004262269227080658,0.9021149855330621,0.8343507504960924,0.0005
16,0.0027636550527590114,0.001607487745521574,0.06419576039093314,0.0041864032880884975,0.9023581878160906,0.8252199616424885,0.0005
17,0.0027595929313039835,0.0016091609471847728,0.06513089989810605,0.003738155768466157,0.9043125243859355,0.8252290854029907,0.00025
18,0.002721088708040675,0.0016090338929771338,0.07104912087701983,0.003953599816420026,0.9072201569471521,0.8263010093952383,0.00025
19,0.0027157022429999175,0.0016195426815081764,0.0706566496666276,0.004263518178778258,0.9077754796850794,0.8346975145112756,0.00025
20,0.0027128139136485077,0.00163074985020952,0.07292099400619541,0.003908662644590522,0.9087097936381069,0.8304789277540132,0.00025
21,0.0026968276998291306,0.0016502140477477575,0.07333512536882258,0.003981639680573352,0.9092442855730947,0.8293197430686181,0.00025
