epoch,train_loss,val_loss,train_aupr,val_aupr,train_auroc,val_auroc,lr
1,0.003416945162702108,0.003178241178948395,0.020451641684165345,0.006098929451390949,0.8554814351826464,0.8118427753182254,0.001
2,0.002964914689730608,0.0030423926852080406,0.031024561063992685,0.006678745909221016,0.8680754814648626,0.8210999903033713,0.001
3,0.0028651279053964708,0.002905941131494452,0.03385816649107398,0.009958806598035459,0.8739660152136781,0.8419873119469442,0.001
4,0.0028083186152367857,0.002955491028443176,0.0404897014369779,0.0077260040092616365,0.880671943916587,0.8316511493578596,0.001
5,0.002772086565607063,0.0029527721353270345,0.04037218388559964,0.007832471995202827,0.8792980529445208,0.8343407293586802,0.001
6,0.0027443028496184022,0.0030193915170024306,0.04159681773025772,0.007073872887038949,0.8843578328665307,0.827162065623679,0.001
7,0.0027352926178753575,0.0028673327492798346,0.045309383268907315,0.00925637316625139,0.8858555291626169,0.8469814275851848,0.001
8,0.0027066193589544377,0.002929624747532272,0.04828818215622726,0.00935104984366848,0.8898025869717101,0.8358627648109898,0.001
9,0.002707020864629718,0.002897054219027743,0.0496301301036265,0.01122625725139354,0.888994396424329,0.8456199807930155,0.001
10,0.0026882201009698244,0.002898748255441487,0.0513347309932052,0.010987193086858495,0.8917571032642502,0.844265409034774,0.001
11,0.0026830276722762283,0.0028230202129617167,0.050483866027581314,0.013494443621523747,0.8917540392727502,0.8509416432682639,0.001
12,0.0026773271049820254,0.002955240932210642,0.05132327153588355,0.008121992476205736,0.8937446593899518,0.827361991610299,0.001
13,0.0026586217206330956,0.0028905803438517654,0.05224937834494739,0.010550899869934472,0.896613932554587,0.8427507096480792,0.001
14,0.0026539793196112206,0.002908626232360665,0.05513118236257883,0.0111659422771142,0.898124458454575,0.8446167374229656,0.001
15,0.002650518580631495,0.002856101484047371,0.0529671787255483,0.01068540728795143,0.8987833674785095,0.845938458651445,0.001
16,0.002644305317524048,0.0028398560984085864,0.05287582104138239,0.01242370621518324,0.8982243906784819,0.848318308263475,0.001
17,0.002638363351162083,0.002914599299578464,0.05809387710555232,0.010155924524842774,0.9013265201559064,0.8401420589069326,0.0005
18,0.002581953603848045,0.002909518079686036,0.0650711276915235,0.011931967319796196,0.904714426329419,0.8390348225604498,0.0005
19,0.002577899405329069,0.0029395835348571403,0.06746742863238413,0.010656377961492096,0.9062825034916251,0.8417461195802071,0.0005
20,0.0025623003942356806,0.0028969950434586614,0.07035729434935771,0.011784426357043081,0.90801203606927,0.8468503247323194,0.0005
21,0.002553283120030411,0.0029225945342971366,0.06571994755918129,0.010233368452844005,0.9085256477897405,0.8409543057461935,0.0005
22,0.002551326592027619,0.0028998408246148017,0.0754946136798708,0.010774744143725591,0.9093028150538367,0.841320585311109,0.0005
23,0.0025478864727077727,0.002881219708238081,0.07358110936190948,0.010777425616115745,0.9106444661235501,0.8446147092879569,0.00025
24,0.002507939031604674,0.0029135846357256122,0.08021981470546123,0.01008089561352178,0.9125908614900993,0.8404713750541424,0.00025
25,0.0025035907450783545,0.002923983066743222,0.08311453292580841,0.010217932731256641,0.9143752372963563,0.839970878650406,0.00025
26,0.002498852090089854,0.0028939724210340994,0.08212357650785325,0.010676795458386774,0.9141592787360615,0.8439966862012938,0.00025
